trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2801,False,"{'a': 0.4, 'e': 0.10637337163338817}",25,8,-41.03206160203585,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
2802,False,"{'a': 0.4, 'e': 0.106288306966485}",20,5,16.660620885806075,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2803,False,"{'a': 0.4, 'e': 0.10620331032410193}",20,10,17.11683720069555,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2804,False,"{'a': 0.4, 'e': 0.10611838165184105}",30,9,35.86519194408418,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.4, 'e': 0.1060335208953481}",25,16,13.960448693377131,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2806,False,"{'a': 0.4, 'e': 0.10594872800031213}",35,21,24.515726256169355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.4, 'e': 0.1058640029124657}",25,10,11.92321319181098,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2808,False,"{'a': 0.4, 'e': 0.10577934557758474}",20,9,-63.071208999871374,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
2809,False,"{'a': 0.4, 'e': 0.10569475594148853}",20,16,6.904065427880777,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.4, 'e': 0.10561023395003975}",25,13,21.970394124570998,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.4, 'e': 0.10552577954914433}",25,7,32.04125413275383,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.4, 'e': 0.10544139268475142}",25,9,-13.276619920061465,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2813,False,"{'a': 0.4, 'e': 0.10535707330285342}",20,16,8.910549555035324,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.4, 'e': 0.10527282134948587}",35,20,4.106825026984264,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
2815,False,"{'a': 0.4, 'e': 0.10518863677072765}",25,7,31.68844987149387,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.4, 'e': 0.10510451951270054}",20,8,11.51708768137913,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2817,False,"{'a': 0.4, 'e': 0.1050204695215695}",25,3,11.272100092484699,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
2818,False,"{'a': 0.4, 'e': 0.10493648674354256}",30,22,14.974820846118098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.4, 'e': 0.10485257112487065}",25,13,7.649472612592914,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
2820,False,"{'a': 0.4, 'e': 0.10476872261184789}",25,17,13.416478191462426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.4, 'e': 0.10468494115081119}",20,10,5.95195871277949,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2822,False,"{'a': 0.4, 'e': 0.10460122668814038}",20,10,7.296585220961849,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2823,False,"{'a': 0.4, 'e': 0.10451757917025824}",20,9,-65.84701522718935,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
2824,False,"{'a': 0.4, 'e': 0.10443399854363027}",30,22,15.19585677441128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.4, 'e': 0.104350484754765}",20,11,17.56015660052536,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.4, 'e': 0.10426703775021352}",20,12,7.108974918585558,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.4, 'e': 0.10418365747656975}",20,11,17.915667351360174,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.4, 'e': 0.10410034388047035}",20,0,13.85579925687391,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2829,False,"{'a': 0.4, 'e': 0.10401709690859452}",20,14,12.942883032369638,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.4, 'e': 0.10393391650766431}",20,9,19.925409991175464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.4, 'e': 0.10385080262444422}",30,20,22.038262594708527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.4, 'e': 0.10376775520574136}",25,19,12.130566966642006,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.4, 'e': 0.10368477419840536}",25,6,8.95169400981301,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
2834,False,"{'a': 0.4, 'e': 0.10360185954932834}",20,11,17.733588989763447,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.4, 'e': 0.10351901120544502}",20,9,-29.985497377592832,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
2836,False,"{'a': 0.4, 'e': 0.1034362291137324}",25,13,6.211874882254332,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2837,False,"{'a': 0.4, 'e': 0.10335351322120995}",25,17,9.700928693229706,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.4, 'e': 0.10327086347493948}",25,10,27.347468238910693,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.4, 'e': 0.10318827982202512}",25,14,19.557732943280662,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.4, 'e': 0.10310576220961341}",25,11,26.70496327802175,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.4, 'e': 0.10302331058489304}",20,12,-26.566486312857293,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
2842,False,"{'a': 0.4, 'e': 0.10294092489509496}",20,13,14.165546197831212,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.4, 'e': 0.10285860508749232}",25,13,21.499354656848567,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.4, 'e': 0.10277635110940045}",20,9,22.087083492526617,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.4, 'e': 0.10269416290817676}",30,19,19.846456331725975,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.4, 'e': 0.10261204043122087}",20,3,27.81925668759342,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2847,False,"{'a': 0.4, 'e': 0.10252998362597436}",30,18,0.7287062729657685,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2848,False,"{'a': 0.4, 'e': 0.10244799243992088}",25,14,21.744366598069128,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.4, 'e': 0.10236606682058605}",35,25,18.43579618870777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.4, 'e': 0.10228420671553744}",20,8,8.926331627600543,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2851,False,"{'a': 0.4, 'e': 0.10220241207238466}",30,17,24.518176328532974,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2852,False,"{'a': 0.4, 'e': 0.10212068283877909}",35,20,32.04404246822339,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2853,False,"{'a': 0.4, 'e': 0.10203901896241403}",25,11,23.25445354490514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.4, 'e': 0.1019574203910246}",25,15,8.568234535165208,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2855,False,"{'a': 0.4, 'e': 0.10187588707238764}",20,13,-9.536615627051063,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
2856,False,"{'a': 0.4, 'e': 0.10179441895432192}",30,16,12.678584168795831,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2857,False,"{'a': 0.4, 'e': 0.10171301598468782}",20,3,30.09603094138264,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.4, 'e': 0.10163167811138742}",25,11,28.02772783503518,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2859,False,"{'a': 0.4, 'e': 0.10155040528236448}",25,15,17.42826042046129,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2860,False,"{'a': 0.4, 'e': 0.10146919744560434}",20,12,2.1946108632134536,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2861,False,"{'a': 0.4, 'e': 0.10138805454913408}",20,10,22.01725483927428,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2862,False,"{'a': 0.4, 'e': 0.10130697654102218}",20,8,8.8897706955913,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2863,False,"{'a': 0.4, 'e': 0.10122596336937874}",20,15,9.60384702221863,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.4, 'e': 0.1011450149823553}",30,12,30.244309203558906,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.4, 'e': 0.10106413132814486}",25,16,5.4918085228861955,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2866,False,"{'a': 0.4, 'e': 0.10098331235498195}",20,4,25.548800648637176,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2867,False,"{'a': 0.4, 'e': 0.10090255801114241}",20,10,21.931179272277554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2868,False,"{'a': 0.4, 'e': 0.10082186824494345}",25,3,36.66812950946387,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2869,False,"{'a': 0.4, 'e': 0.10074124300474359}",30,15,15.078788365448878,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2870,False,"{'a': 0.4, 'e': 0.10066068223894266}",20,14,14.261161428434601,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2871,False,"{'a': 0.4, 'e': 0.10058018589598183}",25,10,26.833744000600777,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.4, 'e': 0.10049975392434342}",30,17,24.202061660910463,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.4, 'e': 0.10041938627255094}",20,10,17.15579103833677,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.4, 'e': 0.10033908288916911}",20,13,13.828867000732988,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2875,False,"{'a': 0.4, 'e': 0.1002588437228037}",20,0,27.60312442210705,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2876,False,"{'a': 0.4, 'e': 0.10017866872210175}",25,0,20.794553064682407,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2877,False,"{'a': 0.4, 'e': 0.1000985578357512}",20,12,-81.32225113750717,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 2}",1
2878,False,"{'a': 0.4, 'e': 0.10001851101248108}",30,13,-20.306634359006647,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2879,False,"{'a': 0.4, 'e': 0.09993852820106143}",20,12,12.47292643233014,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2880,False,"{'a': 0.4, 'e': 0.09985860935030318}",30,18,21.839195651579878,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2881,False,"{'a': 0.4, 'e': 0.09977875440905838}",20,12,15.185620353685275,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2882,False,"{'a': 0.4, 'e': 0.0996989633262198}",25,14,9.293861756248281,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2883,False,"{'a': 0.4, 'e': 0.09961923605072115}",30,13,27.98286344480175,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2884,False,"{'a': 0.4, 'e': 0.09953957253153697}",20,2,15.146934417173112,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2885,False,"{'a': 0.4, 'e': 0.09945997271768257}",20,13,1.9875408634743401,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2886,False,"{'a': 0.4, 'e': 0.09938043655821416}",30,7,40.36800135927906,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2887,False,"{'a': 0.4, 'e': 0.09930096400222853}",25,17,7.925946926650477,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2888,False,"{'a': 0.4, 'e': 0.09922155499886325}",25,20,8.064530070613833,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2889,False,"{'a': 0.4, 'e': 0.09914220949729655}",20,10,17.993765608825015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2890,False,"{'a': 0.4, 'e': 0.09906292744674727}",30,20,20.616360704049345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2891,False,"{'a': 0.4, 'e': 0.09898370879647499}",20,1,-10.846851409444685,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
2892,False,"{'a': 0.4, 'e': 0.0989045534957797}",20,8,16.868777131958492,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2893,False,"{'a': 0.4, 'e': 0.09882546149400204}",25,6,15.747723905598486,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
2894,False,"{'a': 0.4, 'e': 0.09874643274052311}",30,18,22.49225417117128,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2895,False,"{'a': 0.4, 'e': 0.09866746718476445}",20,10,21.623702800720192,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2896,False,"{'a': 0.4, 'e': 0.09858856477618821}",30,20,18.242263907723554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2897,False,"{'a': 0.4, 'e': 0.09850972546429679}",25,10,17.62762262835315,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2898,False,"{'a': 0.4, 'e': 0.09843094919863303}",25,13,-18.595437136163394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2899,False,"{'a': 0.4, 'e': 0.0983522359287801}",25,16,14.90377480152781,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2900,False,"{'a': 0.4, 'e': 0.0982735856043615}",20,13,0.6684494026900722,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2901,False,"{'a': 0.4, 'e': 0.09819499817504108}",20,12,18.010622919637363,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2902,False,"{'a': 0.4, 'e': 0.09811647359052283}",20,0,17.56944717433968,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2903,False,"{'a': 0.4, 'e': 0.09803801180055105}",20,6,19.825253217013934,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2904,False,"{'a': 0.4, 'e': 0.09795961275491015}",25,15,17.37636712123141,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2905,False,"{'a': 0.4, 'e': 0.09788127640342473}",20,9,20.705752790697957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2906,False,"{'a': 0.4, 'e': 0.09780300269595958}",20,14,10.427289383292388,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2907,False,"{'a': 0.4, 'e': 0.09772479158241949}",30,16,6.277430255662462,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2908,False,"{'a': 0.4, 'e': 0.09764664301274936}",20,3,9.127201437088303,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2909,False,"{'a': 0.4, 'e': 0.09756855693693409}",20,2,-0.09225375928585189,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
2910,False,"{'a': 0.4, 'e': 0.09749053330499854}",20,11,17.674892045571745,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.4, 'e': 0.09741257206700768}",25,7,11.829351600024655,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
2912,False,"{'a': 0.4, 'e': 0.09733467317306627}",35,21,25.340957114321853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.4, 'e': 0.097256836573319}",25,19,4.878073279490839,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2914,False,"{'a': 0.4, 'e': 0.09717906221795047}",25,15,17.61932168122681,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2915,False,"{'a': 0.4, 'e': 0.09710135005718502}",20,13,-1.272183966749124,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2916,False,"{'a': 0.4, 'e': 0.09702370004128698}",30,18,12.231402838337287,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2917,False,"{'a': 0.4, 'e': 0.09694611212056027}",20,15,8.307023937909232,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2918,False,"{'a': 0.4, 'e': 0.09686858624534864}",20,12,16.36365570121897,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2919,False,"{'a': 0.4, 'e': 0.0967911223660355}",20,9,0.44821906151513247,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2920,False,"{'a': 0.4, 'e': 0.09671372043304394}",20,14,14.784958776452715,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2921,False,"{'a': 0.4, 'e': 0.0966363803968368}",30,17,20.4901616675217,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2922,False,"{'a': 0.4, 'e': 0.0965591022079164}",30,13,14.8953189886804,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2923,False,"{'a': 0.4, 'e': 0.09648188581682472}",25,18,7.3780963447873695,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2924,False,"{'a': 0.4, 'e': 0.09640473117414325}",25,10,23.38469849082808,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2925,False,"{'a': 0.4, 'e': 0.09632763823049299}",25,13,1.6680268260280318,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2926,False,"{'a': 0.4, 'e': 0.09625060693653452}",35,0,52.07051361923967,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
2927,False,"{'a': 0.4, 'e': 0.09617363724296778}",25,18,11.751577029849257,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2928,False,"{'a': 0.4, 'e': 0.09609672910053216}",20,13,11.25256561681712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2929,False,"{'a': 0.4, 'e': 0.09601988246000644}",25,18,10.624521568888643,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2930,False,"{'a': 0.4, 'e': 0.09594309727220873}",20,10,16.547570862501235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2931,False,"{'a': 0.4, 'e': 0.09586637348799659}",25,14,19.988458848348245,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2932,False,"{'a': 0.4, 'e': 0.09578971105826675}",30,18,3.972739009933381,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2933,False,"{'a': 0.4, 'e': 0.09571310993395526}",20,6,13.092515475292133,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2934,False,"{'a': 0.4, 'e': 0.0956365700660374}",30,12,37.01010115525265,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2935,False,"{'a': 0.4, 'e': 0.09556009140552761}",20,6,28.1693238034691,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2936,False,"{'a': 0.4, 'e': 0.09548367390347962}",25,14,21.90767063355923,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2937,False,"{'a': 0.4, 'e': 0.09540731751098618}",35,24,19.014949979089305,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2938,False,"{'a': 0.4, 'e': 0.0953310221791792}",30,4,46.119451803057856,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2939,False,"{'a': 0.4, 'e': 0.09525478785922968}",20,11,16.936201547271523,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2940,False,"{'a': 0.4, 'e': 0.09517861450234759}",30,3,23.871524765480473,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
2941,False,"{'a': 0.4, 'e': 0.09510250205978207}",20,3,17.326330572586045,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2942,False,"{'a': 0.4, 'e': 0.09502645048282113}",25,20,10.001104642887306,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2943,False,"{'a': 0.4, 'e': 0.09495045972279173}",25,0,26.59335006069236,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
2944,False,"{'a': 0.4, 'e': 0.0948745297310598}",30,16,17.95931066055422,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2945,False,"{'a': 0.4, 'e': 0.0947986604590301}",20,14,12.753336544520202,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2946,False,"{'a': 0.4, 'e': 0.09472285185814636}",20,8,-20.935359911258395,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2947,False,"{'a': 0.4, 'e': 0.09464710387989105}",30,1,10.539277625032833,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
2948,False,"{'a': 0.4, 'e': 0.09457141647578544}",20,11,18.999074270019992,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2949,False,"{'a': 0.4, 'e': 0.0944957895973896}",20,8,24.016303545392972,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2950,False,"{'a': 0.4, 'e': 0.0944202231963023}",20,10,19.25885006019306,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2951,False,"{'a': 0.4, 'e': 0.09434471722416111}",30,16,-62.18731919377231,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
2952,False,"{'a': 0.4, 'e': 0.09426927163264218}",20,10,17.96546273947551,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2953,False,"{'a': 0.4, 'e': 0.09419388637346028}",30,16,23.526703120133174,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2954,False,"{'a': 0.4, 'e': 0.0941185613983689}",25,11,16.464238308888497,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2955,False,"{'a': 0.4, 'e': 0.09404329665915996}",20,9,1.386817583629576,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2956,False,"{'a': 0.4, 'e': 0.09396809210766416}",25,15,18.443592596281317,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2957,False,"{'a': 0.4, 'e': 0.0938929476957505}",25,5,34.877392466063604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2958,False,"{'a': 0.4, 'e': 0.09381786337532658}",30,16,-35.36859481223795,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
2959,False,"{'a': 0.4, 'e': 0.09374283909833842}",30,12,29.715145499669347,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2960,False,"{'a': 0.4, 'e': 0.09366787481677043}",30,15,4.800153280674075,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
2961,False,"{'a': 0.4, 'e': 0.09359297048264557}",25,7,32.61477242320275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2962,False,"{'a': 0.4, 'e': 0.09351812604802501}",25,11,26.280048882998386,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2963,False,"{'a': 0.4, 'e': 0.09344334146500832}",25,0,28.025493431322356,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2964,False,"{'a': 0.4, 'e': 0.09336861668573335}",25,13,21.978408891245493,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2965,False,"{'a': 0.4, 'e': 0.09329395166237621}",20,15,10.152492700151331,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2966,False,"{'a': 0.4, 'e': 0.09321934634715136}",25,13,19.44199105659858,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2967,False,"{'a': 0.4, 'e': 0.09314480069231135}",20,3,13.856665917010861,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
2968,False,"{'a': 0.4, 'e': 0.09307031465014697}",25,19,14.886889858124949,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2969,False,"{'a': 0.4, 'e': 0.09299588817298712}",25,15,20.241623029108244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2970,False,"{'a': 0.4, 'e': 0.09292152121319885}",25,4,36.328405287307504,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2971,False,"{'a': 0.4, 'e': 0.09284721372318738}",30,15,28.236769587886858,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2972,False,"{'a': 0.4, 'e': 0.09277296565539585}",20,9,21.42240095817581,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2973,False,"{'a': 0.4, 'e': 0.09269877696230551}",25,2,13.78638053157481,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
2974,False,"{'a': 0.4, 'e': 0.09262464759643559}",20,4,25.82207867663941,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2975,False,"{'a': 0.4, 'e': 0.09255057751034329}",20,12,16.766981272802415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2976,False,"{'a': 0.4, 'e': 0.09247656665662371}",20,7,25.06898081583312,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2977,False,"{'a': 0.4, 'e': 0.09240261498791}",25,20,8.33279553224238,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2978,False,"{'a': 0.4, 'e': 0.09232872245687303}",35,24,22.008377246131502,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2979,False,"{'a': 0.4, 'e': 0.09225488901622157}",20,9,-3.0309100363093924,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2980,False,"{'a': 0.4, 'e': 0.09218111461870225}",20,5,25.30319477830639,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2981,False,"{'a': 0.4, 'e': 0.09210739921709939}",25,17,12.33489554275686,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2982,False,"{'a': 0.4, 'e': 0.0920337427642352}",30,13,-35.654396525845804,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
2983,False,"{'a': 0.4, 'e': 0.09196014521296954}",20,3,7.639522733431921,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
